,nmf__alpha,nmf__n_components,nmf__solver,rf__max_depth,rf__max_features,rf__min_samples_split,rf__n_estimators,rf__random_state
0.2681997395062289,2,7,cd,4,0.5,2,30,12
0.266798531467051,2,7,cd,4,0.5,2,30,14
0.2676256150639559,2,7,cd,4,0.5,2,30,15
0.25493524208590357,2,7,cd,4,0.5,2,30,16
0.2619069689313391,2,7,cd,4,0.5,2,30,17
0.26730339635743644,2,7,cd,4,0.5,2,30,18
0.2678923023299386,2,7,cd,4,0.5,2,30,20
0.26031083384602777,2,7,cd,4,0.5,2,30,24
0.26946824593355273,2,7,cd,4,0.5,2,30,28
0.2638205420160779,2,7,cd,4,0.5,2,30,30
0.2698176059028727,2,7,cd,4,0.5,2,30,31
0.2581482580024878,2,7,cd,4,0.5,2,30,32
0.2532512388448998,2,7,cd,4,0.5,2,30,33
0.25862694269322084,2,7,cd,4,0.5,2,30,34
0.26976327651352855,2,7,cd,4,0.5,2,30,36
0.26391317874166903,2,7,cd,4,0.5,2,30,37
0.2646579537452185,2,7,cd,4,0.5,2,30,38
0.25934914615419086,2,7,cd,4,0.5,2,30,41
0.2692088794910748,2,7,cd,4,0.5,2,30,43
0.26091715593070475,2,7,cd,4,0.5,2,30,50
0.2589181300996805,2,7,cd,4,0.5,2,50,1
0.2675596654043491,2,7,cd,4,0.5,2,50,2
0.26226393279083954,2,7,cd,4,0.5,2,50,3
0.2637795226255013,2,7,cd,4,0.5,2,50,4
0.2601431095605565,2,7,cd,4,0.5,2,50,5
0.262272830951779,2,7,cd,4,0.5,2,50,6
0.264317829383017,2,7,cd,4,0.5,2,50,7
0.26643905789791017,2,7,cd,4,0.5,2,50,9
0.2675901990771551,2,7,cd,4,0.5,2,50,10
0.26535356267432103,2,7,cd,4,0.5,2,50,12
0.2690621280840911,2,7,cd,4,0.5,2,50,13
0.2626583059379941,2,7,cd,4,0.5,2,50,14
0.2684710457444049,2,7,cd,4,0.5,2,50,15
0.25794248363054145,2,7,cd,4,0.5,2,50,16
0.2620651415697332,2,7,cd,4,0.5,2,50,17
0.26602437778895077,2,7,cd,4,0.5,2,50,18
0.2664501002580279,2,7,cd,4,0.5,2,50,19
0.2613426376634023,2,7,cd,4,0.5,2,50,20
0.26437167360289454,2,7,cd,4,0.5,2,50,22
0.2661926432260154,2,7,cd,4,0.5,2,50,23
0.2579147396541297,2,7,cd,4,0.5,2,50,24
0.26476824343483696,2,7,cd,4,0.5,2,50,26
0.2661791483195743,2,7,cd,4,0.5,2,50,28
0.2645346777908166,2,7,cd,4,0.5,2,50,30
0.26482195643409673,2,7,cd,4,0.5,2,50,31
0.2573342740060778,2,7,cd,4,0.5,2,50,32
0.2557688446388179,2,7,cd,4,0.5,2,50,33
0.25773348617760833,2,7,cd,4,0.5,2,50,34
0.2679359465747918,2,7,cd,4,0.5,2,50,36
0.2664279286341082,2,7,cd,4,0.5,2,50,37
0.2621925419799715,2,7,cd,4,0.5,2,50,38
0.2684625429245479,2,7,cd,4,0.5,2,50,39
0.26392590688696876,2,7,cd,4,0.5,2,50,41
0.2658714921212118,2,7,cd,4,0.5,2,50,43
0.26855092796132934,2,7,cd,4,0.5,2,50,44
0.26777942440064784,2,7,cd,4,0.5,2,50,47
0.26615225716941726,2,7,cd,4,0.5,2,50,48
0.26322570370551124,2,7,cd,4,0.5,2,50,49
0.2656460584630855,2,7,cd,4,0.5,2,50,50
0.26713611472107807,2,7,cd,4,0.5,3,30,1
0.26799304489672143,2,7,cd,4,0.5,3,30,2
0.2683002338149403,2,7,cd,4,0.5,3,30,3
0.26665919326103477,2,7,cd,4,0.5,3,30,4
0.25409038087682634,2,7,cd,4,0.5,3,30,6
0.2646709790134957,2,7,cd,4,0.5,3,30,7
0.2638150741516809,2,7,cd,4,0.5,3,30,9
0.2657798502122007,2,7,cd,4,0.5,3,30,12
0.2635549070501587,2,7,cd,4,0.5,3,30,16
0.2616564483841431,2,7,cd,4,0.5,3,30,17
0.2692893131558851,2,7,cd,4,0.5,3,30,18
0.2698424512407076,2,7,cd,4,0.5,3,30,20
0.2697784060890358,2,7,cd,4,0.5,3,30,23
0.2581540899077849,2,7,cd,4,0.5,3,30,24
0.26612017977331215,2,7,cd,4,0.5,3,30,26
0.2690117316615429,2,7,cd,4,0.5,3,30,28
0.25978011723136246,2,7,cd,4,0.5,3,30,30
0.2696857803592552,2,7,cd,4,0.5,3,30,31
0.26026058409487546,2,7,cd,4,0.5,3,30,32
0.2591396050323474,2,7,cd,4,0.5,3,30,33
0.2682036198417922,2,7,cd,4,0.5,3,30,34
0.25975322647046534,2,7,cd,4,0.5,3,30,37
0.26137248226278925,2,7,cd,4,0.5,3,30,38
0.26622165821045274,2,7,cd,4,0.5,3,30,39
0.2544999352956377,2,7,cd,4,0.5,3,30,41
0.2646271846638195,2,7,cd,4,0.5,3,30,47
0.26584719779386934,2,7,cd,4,0.5,3,30,49
0.2591754883224014,2,7,cd,4,0.5,3,30,50
0.2662365299192845,2,7,cd,4,0.5,3,50,1
0.26614263529664606,2,7,cd,4,0.5,3,50,2
0.263855583945977,2,7,cd,4,0.5,3,50,3
0.26454066106895474,2,7,cd,4,0.5,3,50,4
0.2692118914812979,2,7,cd,4,0.5,3,50,5
0.2577861897145661,2,7,cd,4,0.5,3,50,6
0.26481887431935797,2,7,cd,4,0.5,3,50,7
0.2634518892267061,2,7,cd,4,0.5,3,50,9
0.26613976536429146,2,7,cd,4,0.5,3,50,12
0.2683524868681121,2,7,cd,4,0.5,3,50,13
0.26529650211602407,2,7,cd,4,0.5,3,50,14
0.2617606785853236,2,7,cd,4,0.5,3,50,16
0.26430080978041665,2,7,cd,4,0.5,3,50,17
0.26912149849916506,2,7,cd,4,0.5,3,50,18
0.2612265720703108,2,7,cd,4,0.5,3,50,20
0.264744836896424,2,7,cd,4,0.5,3,50,22
0.2652047305432628,2,7,cd,4,0.5,3,50,23
0.2582341055344034,2,7,cd,4,0.5,3,50,24
0.26439753591964266,2,7,cd,4,0.5,3,50,26
0.266701383437957,2,7,cd,4,0.5,3,50,28
0.26228081413689236,2,7,cd,4,0.5,3,50,30
0.26677705727945683,2,7,cd,4,0.5,3,50,31
0.25894101631758687,2,7,cd,4,0.5,3,50,32
0.2614579770329474,2,7,cd,4,0.5,3,50,33
0.2663424835083322,2,7,cd,4,0.5,3,50,34
0.2688054488596512,2,7,cd,4,0.5,3,50,35
0.26751542424835006,2,7,cd,4,0.5,3,50,36
0.26143969229474184,2,7,cd,4,0.5,3,50,37
0.2606447756856983,2,7,cd,4,0.5,3,50,38
0.26283886038949356,2,7,cd,4,0.5,3,50,39
0.2625730585138594,2,7,cd,4,0.5,3,50,41
0.2684013466611558,2,7,cd,4,0.5,3,50,42
0.2682799334101101,2,7,cd,4,0.5,3,50,43
0.2658114528735191,2,7,cd,4,0.5,3,50,44
0.2637122899162857,2,7,cd,4,0.5,3,50,47
0.26387976765086135,2,7,cd,4,0.5,3,50,48
0.26023577314400276,2,7,cd,4,0.5,3,50,49
0.26325526594922577,2,7,cd,4,0.5,3,50,50
0.2658447008469452,2,7,cd,5,0.3,2,30,2
0.2544600216932214,2,7,cd,5,0.3,2,30,5
0.25671959118834153,2,7,cd,5,0.3,2,30,6
0.26382301112843304,2,7,cd,5,0.3,2,30,7
0.2656551436407194,2,7,cd,5,0.3,2,30,9
0.2686526893195551,2,7,cd,5,0.3,2,30,10
0.2661857716882816,2,7,cd,5,0.3,2,30,12
0.2688649229643946,2,7,cd,5,0.3,2,30,13
0.2609933904820584,2,7,cd,5,0.3,2,30,15
0.2612763648098772,2,7,cd,5,0.3,2,30,17
0.2620463746285226,2,7,cd,5,0.3,2,30,18
0.26894185174676793,2,7,cd,5,0.3,2,30,20
0.26539583171685627,2,7,cd,5,0.3,2,30,21
0.25680580237811224,2,7,cd,5,0.3,2,30,22
0.2536296652163273,2,7,cd,5,0.3,2,30,24
0.2682115450261501,2,7,cd,5,0.3,2,30,28
0.2678351252796067,2,7,cd,5,0.3,2,30,30
0.2641354488432698,2,7,cd,5,0.3,2,30,33
0.2643863581024363,2,7,cd,5,0.3,2,30,35
0.2618201452631169,2,7,cd,5,0.3,2,30,36
0.2644267855149623,2,7,cd,5,0.3,2,30,37
0.2639597351770139,2,7,cd,5,0.3,2,30,38
0.2622753855883723,2,7,cd,5,0.3,2,30,39
0.2687924457331248,2,7,cd,5,0.3,2,30,40
0.26765762188754005,2,7,cd,5,0.3,2,30,42
0.2663404451514125,2,7,cd,5,0.3,2,30,43
0.26563578426561896,2,7,cd,5,0.3,2,30,45
0.2619531072456526,2,7,cd,5,0.3,2,30,49
0.26137869694872345,2,7,cd,5,0.3,2,30,50
0.26996263813130017,2,7,cd,5,0.3,2,50,1
0.2669994211816378,2,7,cd,5,0.3,2,50,2
0.2677580872265241,2,7,cd,5,0.3,2,50,3
0.2624089267168804,2,7,cd,5,0.3,2,50,5
0.2617317528682782,2,7,cd,5,0.3,2,50,6
0.26013007853478876,2,7,cd,5,0.3,2,50,7
0.2648203169164921,2,7,cd,5,0.3,2,50,9
0.26803908952805044,2,7,cd,5,0.3,2,50,10
0.2678500634423474,2,7,cd,5,0.3,2,50,12
0.2617936674826959,2,7,cd,5,0.3,2,50,13
0.26774627744914553,2,7,cd,5,0.3,2,50,14
0.26285450725274545,2,7,cd,5,0.3,2,50,15
0.25743011606576816,2,7,cd,5,0.3,2,50,17
0.2575907133994272,2,7,cd,5,0.3,2,50,18
0.263307631366925,2,7,cd,5,0.3,2,50,20
0.2617505921956543,2,7,cd,5,0.3,2,50,21
0.25645453163458704,2,7,cd,5,0.3,2,50,22
0.2569457611088704,2,7,cd,5,0.3,2,50,24
0.26797671346314245,2,7,cd,5,0.3,2,50,26
0.2610157345077342,2,7,cd,5,0.3,2,50,28
0.2677097434359166,2,7,cd,5,0.3,2,50,30
0.26772784439279956,2,7,cd,5,0.3,2,50,32
0.26795831082662586,2,7,cd,5,0.3,2,50,33
0.2615220488508247,2,7,cd,5,0.3,2,50,35
0.2667958207022621,2,7,cd,5,0.3,2,50,36
0.2648240602767957,2,7,cd,5,0.3,2,50,37
0.2651007675892135,2,7,cd,5,0.3,2,50,38
0.26238271312126416,2,7,cd,5,0.3,2,50,39
0.2642765269629904,2,7,cd,5,0.3,2,50,40
0.2695448255093685,2,7,cd,5,0.3,2,50,41
0.26341830566372143,2,7,cd,5,0.3,2,50,42
0.2669171944067026,2,7,cd,5,0.3,2,50,43
0.26676690208401477,2,7,cd,5,0.3,2,50,45
0.2653683475414289,2,7,cd,5,0.3,2,50,46
0.2668784406030521,2,7,cd,5,0.3,2,50,48
0.26314505396824994,2,7,cd,5,0.3,2,50,49
0.25984805974132574,2,7,cd,5,0.3,2,50,50
0.26776986779192286,2,7,cd,5,0.3,3,30,2
0.2581027915358509,2,7,cd,5,0.3,3,30,5
0.2655708352359537,2,7,cd,5,0.3,3,30,6
0.26017795745265077,2,7,cd,5,0.3,3,30,7
0.2627747653890506,2,7,cd,5,0.3,3,30,8
0.26838375317470736,2,7,cd,5,0.3,3,30,9
0.26595319363678666,2,7,cd,5,0.3,3,30,12
0.2633059197809408,2,7,cd,5,0.3,3,30,14
0.2670421897546745,2,7,cd,5,0.3,3,30,15
0.26331794122171365,2,7,cd,5,0.3,3,30,17
0.26240985109389114,2,7,cd,5,0.3,3,30,20
0.26466231362168313,2,7,cd,5,0.3,3,30,22
0.25867094950540637,2,7,cd,5,0.3,3,30,24
0.26726253547136175,2,7,cd,5,0.3,3,30,25
0.269672553790475,2,7,cd,5,0.3,3,30,27
0.26634637075176143,2,7,cd,5,0.3,3,30,30
0.26893053648275134,2,7,cd,5,0.3,3,30,32
0.26020270553511227,2,7,cd,5,0.3,3,30,33
0.26530706337640086,2,7,cd,5,0.3,3,30,34
0.2648103929955126,2,7,cd,5,0.3,3,30,35
0.25864428076363605,2,7,cd,5,0.3,3,30,36
0.25422360418829887,2,7,cd,5,0.3,3,30,37
0.2623374277397295,2,7,cd,5,0.3,3,30,38
0.25817483067802527,2,7,cd,5,0.3,3,30,39
0.26642182526099195,2,7,cd,5,0.3,3,30,41
0.26980238301321585,2,7,cd,5,0.3,3,30,42
0.2692508927329102,2,7,cd,5,0.3,3,30,44
0.26490563615243645,2,7,cd,5,0.3,3,30,49
0.2555492946913794,2,7,cd,5,0.3,3,30,50
0.2691145141566272,2,7,cd,5,0.3,3,50,1
0.2647702079653836,2,7,cd,5,0.3,3,50,2
0.26896134013712697,2,7,cd,5,0.3,3,50,3
0.2620311573760774,2,7,cd,5,0.3,3,50,5
0.26421779677518137,2,7,cd,5,0.3,3,50,6
0.2557857472359794,2,7,cd,5,0.3,3,50,7
0.26636714854583143,2,7,cd,5,0.3,3,50,8
0.2681083075039129,2,7,cd,5,0.3,3,50,9
0.2652811929814847,2,7,cd,5,0.3,3,50,10
0.26300378855934675,2,7,cd,5,0.3,3,50,12
0.26490390083269777,2,7,cd,5,0.3,3,50,13
0.2593314417018908,2,7,cd,5,0.3,3,50,14
0.2677528954131751,2,7,cd,5,0.3,3,50,15
0.2682629107966858,2,7,cd,5,0.3,3,50,16
0.261898836119982,2,7,cd,5,0.3,3,50,17
0.2659860189926559,2,7,cd,5,0.3,3,50,18
0.2632807114246287,2,7,cd,5,0.3,3,50,20
0.2691971176953545,2,7,cd,5,0.3,3,50,21
0.26003062878045224,2,7,cd,5,0.3,3,50,22
0.25670776507348125,2,7,cd,5,0.3,3,50,24
0.26458674398690785,2,7,cd,5,0.3,3,50,26
0.26942452102758696,2,7,cd,5,0.3,3,50,27
0.2696192780084328,2,7,cd,5,0.3,3,50,30
0.26339414895045515,2,7,cd,5,0.3,3,50,32
0.2660633177759874,2,7,cd,5,0.3,3,50,33
0.26887876704604,2,7,cd,5,0.3,3,50,34
0.26503836070644976,2,7,cd,5,0.3,3,50,35
0.2603794638011902,2,7,cd,5,0.3,3,50,36
0.2629268405505124,2,7,cd,5,0.3,3,50,37
0.26004909771019147,2,7,cd,5,0.3,3,50,38
0.26010189827959185,2,7,cd,5,0.3,3,50,39
0.2684272672525005,2,7,cd,5,0.3,3,50,40
0.26612215988329924,2,7,cd,5,0.3,3,50,41
0.2648773762344288,2,7,cd,5,0.3,3,50,42
0.2658674582346146,2,7,cd,5,0.3,3,50,44
0.2653632015122864,2,7,cd,5,0.3,3,50,45
0.2637650180707262,2,7,cd,5,0.3,3,50,46
0.26234011806705115,2,7,cd,5,0.3,3,50,50
0.2641781333009395,2,7,cd,5,0.5,2,30,1
0.2655054983869912,2,7,cd,5,0.5,2,30,2
0.2586344467033468,2,7,cd,5,0.5,2,30,3
0.2663375642447922,2,7,cd,5,0.5,2,30,4
0.25993682602945645,2,7,cd,5,0.5,2,30,5
0.24785038177040972,2,7,cd,5,0.5,2,30,6
0.2638179077031575,2,7,cd,5,0.5,2,30,7
0.2642522362789092,2,7,cd,5,0.5,2,30,9
0.2641051506980875,2,7,cd,5,0.5,2,30,10
0.26285661898097157,2,7,cd,5,0.5,2,30,12
0.2679178716539047,2,7,cd,5,0.5,2,30,15
0.2603609574941954,2,7,cd,5,0.5,2,30,16
0.2577491132449241,2,7,cd,5,0.5,2,30,17
0.26736308851374974,2,7,cd,5,0.5,2,30,19
0.26698927905952907,2,7,cd,5,0.5,2,30,24
0.2662826449240354,2,7,cd,5,0.5,2,30,26
0.26375680002397517,2,7,cd,5,0.5,2,30,27
0.26844020250650436,2,7,cd,5,0.5,2,30,28
0.2650316404811398,2,7,cd,5,0.5,2,30,30
0.2609203393402802,2,7,cd,5,0.5,2,30,32
0.2542091077301132,2,7,cd,5,0.5,2,30,33
0.2621413357857698,2,7,cd,5,0.5,2,30,34
0.2618637365883286,2,7,cd,5,0.5,2,30,35
0.2647005804301811,2,7,cd,5,0.5,2,30,36
0.2606590286028293,2,7,cd,5,0.5,2,30,38
0.26589395643846864,2,7,cd,5,0.5,2,30,39
0.2634643453934351,2,7,cd,5,0.5,2,30,41
0.2691411216039367,2,7,cd,5,0.5,2,30,44
0.2692653634092017,2,7,cd,5,0.5,2,30,49
0.26619083100042235,2,7,cd,5,0.5,2,30,50
0.26477919000381733,2,7,cd,5,0.5,2,50,1
0.26570005666534435,2,7,cd,5,0.5,2,50,2
0.2611542959178051,2,7,cd,5,0.5,2,50,3
0.2624853209294325,2,7,cd,5,0.5,2,50,4
0.2563551761947022,2,7,cd,5,0.5,2,50,5
0.25280614458428835,2,7,cd,5,0.5,2,50,6
0.26468125887404675,2,7,cd,5,0.5,2,50,7
0.2657941311223773,2,7,cd,5,0.5,2,50,9
0.2596928672972186,2,7,cd,5,0.5,2,50,10
0.26377915690725734,2,7,cd,5,0.5,2,50,12
0.2627318865758368,2,7,cd,5,0.5,2,50,14
0.2603049732395063,2,7,cd,5,0.5,2,50,16
0.25534877311025206,2,7,cd,5,0.5,2,50,17
0.26747002876254294,2,7,cd,5,0.5,2,50,19
0.2664147702671551,2,7,cd,5,0.5,2,50,20
0.2656485889109859,2,7,cd,5,0.5,2,50,22
0.26708439107002996,2,7,cd,5,0.5,2,50,23
0.2644130979637881,2,7,cd,5,0.5,2,50,24
0.2623406237615391,2,7,cd,5,0.5,2,50,26
0.2662267456396797,2,7,cd,5,0.5,2,50,27
0.2642431476618609,2,7,cd,5,0.5,2,50,28
0.26529804346913033,2,7,cd,5,0.5,2,50,30
0.26844309264916544,2,7,cd,5,0.5,2,50,31
0.256190893040708,2,7,cd,5,0.5,2,50,32
0.2608278871780554,2,7,cd,5,0.5,2,50,33
0.2595441762749368,2,7,cd,5,0.5,2,50,34
0.2668600379425497,2,7,cd,5,0.5,2,50,35
0.26269370444222523,2,7,cd,5,0.5,2,50,36
0.2699919315070027,2,7,cd,5,0.5,2,50,37
0.2627349407065466,2,7,cd,5,0.5,2,50,38
0.26351325949378246,2,7,cd,5,0.5,2,50,39
0.2626586054887685,2,7,cd,5,0.5,2,50,41
0.26474442515067353,2,7,cd,5,0.5,2,50,44
0.2692090918288051,2,7,cd,5,0.5,2,50,47
0.2656734930387368,2,7,cd,5,0.5,2,50,49
0.26555667941120653,2,7,cd,5,0.5,2,50,50
0.261474147321222,2,7,cd,5,0.5,3,30,1
0.26437235469486164,2,7,cd,5,0.5,3,30,2
0.25952139166154464,2,7,cd,5,0.5,3,30,3
0.26800641087949706,2,7,cd,5,0.5,3,30,5
0.25591630372673485,2,7,cd,5,0.5,3,30,6
0.2629704032203126,2,7,cd,5,0.5,3,30,7
0.26304354684947595,2,7,cd,5,0.5,3,30,9
0.2665853744074574,2,7,cd,5,0.5,3,30,12
0.26815078580778684,2,7,cd,5,0.5,3,30,15
0.2559689282341802,2,7,cd,5,0.5,3,30,16
0.2602018593981755,2,7,cd,5,0.5,3,30,17
0.26519703781286835,2,7,cd,5,0.5,3,30,20
0.2636052169681527,2,7,cd,5,0.5,3,30,24
0.26036131248535177,2,7,cd,5,0.5,3,30,30
0.26223173388728677,2,7,cd,5,0.5,3,30,32
0.2606846502267095,2,7,cd,5,0.5,3,30,33
0.26078957604868064,2,7,cd,5,0.5,3,30,34
0.26477692625351396,2,7,cd,5,0.5,3,30,35
0.26801008537132337,2,7,cd,5,0.5,3,30,36
0.2632372617980581,2,7,cd,5,0.5,3,30,37
0.2693337778944456,2,7,cd,5,0.5,3,30,38
0.2626683429624194,2,7,cd,5,0.5,3,30,39
0.2628212879923521,2,7,cd,5,0.5,3,30,41
0.2659912834236228,2,7,cd,5,0.5,3,30,43
0.26470600190667753,2,7,cd,5,0.5,3,30,47
0.25764754671203416,2,7,cd,5,0.5,3,30,50
0.2643956519388301,2,7,cd,5,0.5,3,50,1
0.262482227559866,2,7,cd,5,0.5,3,50,2
0.25727039413250885,2,7,cd,5,0.5,3,50,3
0.2698727621828866,2,7,cd,5,0.5,3,50,4
0.2666204878460832,2,7,cd,5,0.5,3,50,5
0.26089415450560804,2,7,cd,5,0.5,3,50,6
0.2627675331474476,2,7,cd,5,0.5,3,50,7
0.26207969294317324,2,7,cd,5,0.5,3,50,9
0.2672437036127899,2,7,cd,5,0.5,3,50,10
0.26904762545013783,2,7,cd,5,0.5,3,50,11
0.26431677795377223,2,7,cd,5,0.5,3,50,12
0.269431631328169,2,7,cd,5,0.5,3,50,14
0.263560312211351,2,7,cd,5,0.5,3,50,16
0.2609388900166983,2,7,cd,5,0.5,3,50,17
0.26917718941198826,2,7,cd,5,0.5,3,50,18
0.26474914425919405,2,7,cd,5,0.5,3,50,20
0.2683666604273651,2,7,cd,5,0.5,3,50,22
0.268486788844273,2,7,cd,5,0.5,3,50,23
0.2599984541177031,2,7,cd,5,0.5,3,50,24
0.26809798160734677,2,7,cd,5,0.5,3,50,26
0.2667552440941117,2,7,cd,5,0.5,3,50,27
0.2666013135808019,2,7,cd,5,0.5,3,50,28
0.26197441832749235,2,7,cd,5,0.5,3,50,30
0.26518293048896346,2,7,cd,5,0.5,3,50,31
0.25923346410270875,2,7,cd,5,0.5,3,50,32
0.2667430476488652,2,7,cd,5,0.5,3,50,33
0.2624894865357772,2,7,cd,5,0.5,3,50,34
0.2652301122270755,2,7,cd,5,0.5,3,50,36
0.26488088716409364,2,7,cd,5,0.5,3,50,37
0.2655092129622588,2,7,cd,5,0.5,3,50,38
0.2603135178824888,2,7,cd,5,0.5,3,50,39
0.2679864131421808,2,7,cd,5,0.5,3,50,40
0.26661149205343043,2,7,cd,5,0.5,3,50,41
0.26577495000467827,2,7,cd,5,0.5,3,50,43
0.2672882158476741,2,7,cd,5,0.5,3,50,44
0.2623869462620222,2,7,cd,5,0.5,3,50,47
0.2678041023726685,2,7,cd,5,0.5,3,50,48
0.26594643552959035,2,7,cd,5,0.5,3,50,49
0.25785325759609723,2,7,cd,5,0.5,3,50,50
