MAE,Model,Features,nmf__alpha,nmf__n_components,nmf__solver,dt__max_depth,dt__min_samples_split,dt__random_state,dt__max_features,rf__max_depth,rf__max_features,rf__min_samples_split,rf__n_estimators,rf__random_state,alpha,random_state,tol,max_depth,max_features,min_samples_split,n_estimators
0.26331998329027073,NMF->DT (MF),All_features,0.5,7.0,cd,3.0,4.0,9.0,0.3,,,,,,,,,,,,
0.263324163481571,NMF->RF,All_features,2.0,6.0,cd,,,,,4.0,0.5,2.0,30.0,41.0,,,,,,,
0.26332562182100866,NMF->RF,Theory_features,2.0,6.0,cd,,,,,5.0,0.3,3.0,30.0,46.0,,,,,,,
0.2633331055374109,RF,All_features,,,,,,,,,,,,,,6.0,,4.0,0.5,3.0,60.0
0.2633337535623381,RF,Theory_features,,,,,,,,,,,,,,41.0,,3.0,0.3,3.0,50.0
0.2633404420760915,RF,Theory_features,,,,,,,,,,,,,,29.0,,3.0,0.3,3.0,50.0
0.2633413732895996,NMF->RF,Theory_features,2.0,7.0,cd,,,,,4.0,0.3,3.0,50.0,13.0,,,,,,,
0.2633414167478156,RF,Theory_features,,,,,,,,,,,,,,25.0,,5.0,0.3,3.0,60.0
0.2633430589536481,NMF->RF,All_features,1.0,7.0,cd,,,,,4.0,0.3,2.0,50.0,33.0,,,,,,,
0.2633449895120989,NMF->RF,Theory_features,1.0,7.0,cd,,,,,4.0,0.5,2.0,30.0,6.0,,,,,,,
0.2633462985951479,NMF->RF,All_features,2.0,6.0,cd,,,,,5.0,0.5,3.0,30.0,18.0,,,,,,,
0.2633472809916468,NMF->RF,Theory_features,1.0,6.0,cd,,,,,5.0,0.3,2.0,30.0,29.0,,,,,,,
0.2633482058325121,NMF->RF,All_features,1.0,5.0,cd,,,,,5.0,0.5,3.0,50.0,31.0,,,,,,,
0.26334976648375746,NMF->RF,All_features,2.0,7.0,cd,,,,,5.0,0.5,2.0,30.0,30.0,,,,,,,
0.2633552629074384,Lasso,All_features,,,,,,,,,,,,,0.01,18.0,0.01,,,,
0.26336201058955633,NMF->RF,All_features,1.0,7.0,cd,,,,,4.0,0.5,2.0,30.0,14.0,,,,,,,
0.2633659876187571,NMF->DT (MF),All_features,1.0,6.0,cd,4.0,4.0,45.0,0.7,,,,,,,,,,,,
0.26336943246438416,NMF->RF,All_features,2.0,5.0,cd,,,,,4.0,0.5,2.0,50.0,15.0,,,,,,,
0.2633729574936943,RF,Theory_features,,,,,,,,,,,,,,40.0,,5.0,0.3,3.0,60.0
0.2633733974220403,NMF->RF,All_features,2.0,5.0,cd,,,,,4.0,0.5,3.0,30.0,4.0,,,,,,,
0.2633756348933087,RF,All_features,,,,,,,,,,,,,,20.0,,5.0,0.5,2.0,60.0
0.263376252640563,Lasso,Theory_features,,,,,,,,,,,,,0.01,9.0,0.01,,,,
0.2633767727217453,NMF->RF,All_features,2.0,7.0,cd,,,,,4.0,0.3,2.0,30.0,29.0,,,,,,,
0.2633781507203939,Lasso,All_features,,,,,,,,,,,,,0.01,42.0,0.1,,,,
0.26337921474964443,NMF->RF,All_features,2.0,6.0,cd,,,,,5.0,0.5,2.0,50.0,31.0,,,,,,,
0.2633795400452395,NMF->RF,All_features,1.0,7.0,cd,,,,,5.0,0.5,2.0,50.0,25.0,,,,,,,
0.2633827408908824,NMF->RF,All_features,1.0,6.0,cd,,,,,5.0,0.5,2.0,50.0,47.0,,,,,,,
0.2633839355595665,RF,All_features,,,,,,,,,,,,,,36.0,,5.0,0.3,2.0,60.0
0.2633843547006953,RF,All_features,,,,,,,,,,,,,,2.0,,3.0,0.5,2.0,50.0
0.2633853571743087,NMF->RF,All_features,1.0,5.0,cd,,,,,4.0,0.5,2.0,50.0,22.0,,,,,,,
0.2633858987837275,RF,All_features,,,,,,,,,,,,,,25.0,,4.0,0.5,2.0,50.0
0.2633860025451727,NMF->RF,All_features,2.0,6.0,cd,,,,,4.0,0.5,2.0,50.0,4.0,,,,,,,
0.2633875511010937,NMF->RF,All_features,1.0,7.0,cd,,,,,5.0,0.5,3.0,30.0,17.0,,,,,,,
0.26338830145132897,NMF->RF,All_features,1.0,5.0,cd,,,,,5.0,0.5,3.0,30.0,24.0,,,,,,,
0.26339354263934944,NMF->RF,All_features,2.0,5.0,cd,,,,,5.0,0.5,3.0,30.0,23.0,,,,,,,
0.26339414895045515,NMF->RF,Theory_features,2.0,7.0,cd,,,,,5.0,0.3,3.0,50.0,32.0,,,,,,,
0.26339455725976435,NMF->RF,All_features,2.0,5.0,cd,,,,,4.0,0.5,2.0,30.0,40.0,,,,,,,
0.2633959349830118,NMF->RF,All_features,1.0,6.0,cd,,,,,4.0,0.3,3.0,50.0,9.0,,,,,,,
0.2634022258275789,NMF->RF,All_features,1.0,7.0,cd,,,,,4.0,0.3,2.0,50.0,3.0,,,,,,,
0.263404530580227,NMF->RF,All_features,1.0,7.0,cd,,,,,4.0,0.5,3.0,30.0,19.0,,,,,,,
0.2634048191310864,Lasso,All_features,,,,,,,,,,,,,0.01,42.0,0.01,,,,
0.2634076575411689,NMF->DT (MF),All_features,2.0,6.0,cd,4.0,4.0,22.0,0.7,,,,,,,,,,,,
0.2634098314392683,RF,Theory_features,,,,,,,,,,,,,,30.0,,3.0,0.3,3.0,50.0
0.2634114851584428,RF,All_features,,,,,,,,,,,,,,16.0,,5.0,0.5,2.0,60.0
0.26341237241200216,NMF->RF,All_features,1.0,6.0,cd,,,,,5.0,0.3,3.0,30.0,8.0,,,,,,,
0.26341258073188706,NMF->DT (MF),All_features,2.0,6.0,cd,4.0,3.0,18.0,0.7,,,,,,,,,,,,
0.26341608051603776,NMF->RF,All_features,1.0,5.0,cd,,,,,4.0,0.3,2.0,50.0,5.0,,,,,,,
0.26341830566372143,NMF->RF,Theory_features,2.0,7.0,cd,,,,,5.0,0.3,2.0,50.0,42.0,,,,,,,
0.263421009578049,NMF->RF,All_features,2.0,7.0,cd,,,,,4.0,0.3,2.0,50.0,27.0,,,,,,,
0.2634215869158339,Lasso,All_features,,,,,,,,,,,,,0.01,41.0,0.001,,,,
0.2634219689016473,Lasso,All_features,,,,,,,,,,,,,0.01,37.0,0.001,,,,
0.2634230530867863,NMF->RF,All_features,1.0,5.0,cd,,,,,5.0,0.5,3.0,50.0,27.0,,,,,,,
0.2634264693624344,NMF->RF,All_features,2.0,6.0,cd,,,,,5.0,0.3,2.0,50.0,24.0,,,,,,,
0.2634274850815839,NMF->RF,All_features,1.0,5.0,cd,,,,,5.0,0.3,2.0,50.0,48.0,,,,,,,
0.26343040431715664,NMF->RF,All_features,2.0,6.0,cd,,,,,5.0,0.5,3.0,30.0,24.0,,,,,,,
0.26343497619731976,Lasso,All_features,,,,,,,,,,,,,0.01,44.0,0.01,,,,
0.2634350089930744,NMF->RF,All_features,2.0,6.0,cd,,,,,5.0,0.3,2.0,50.0,17.0,,,,,,,
0.2634351648565244,RF,All_features,,,,,,,,,,,,,,25.0,,4.0,0.5,3.0,50.0
0.2634354633333117,NMF->DT (MF),Theory_features,2.0,6.0,cd,4.0,2.0,22.0,0.5,,,,,,,,,,,,
0.2634363368311393,RF,All_features,,,,,,,,,,,,,,35.0,,4.0,0.5,2.0,60.0
0.26343711975174466,NMF->DT (MF),All_features,1.0,7.0,cd,5.0,4.0,29.0,0.5,,,,,,,,,,,,
0.2634378013509202,RF,All_features,,,,,,,,,,,,,,5.0,,3.0,0.5,2.0,50.0
0.26344418046068696,RF,Theory_features,,,,,,,,,,,,,,12.0,,5.0,0.3,2.0,60.0
0.2634441905186635,RF,Theory_features,,,,,,,,,,,,,,5.0,,4.0,0.5,2.0,50.0
0.2634448171905068,NMF->RF,All_features,2.0,6.0,cd,,,,,4.0,0.3,3.0,50.0,18.0,,,,,,,
0.2634462907357186,NMF->RF,All_features,1.0,6.0,cd,,,,,5.0,0.3,2.0,30.0,23.0,,,,,,,
0.26344907992660793,NMF->RF,Theory_features,2.0,7.0,cd,,,,,4.0,0.3,2.0,50.0,47.0,,,,,,,
0.2634518892267061,NMF->RF,Theory_features,2.0,7.0,cd,,,,,4.0,0.5,3.0,50.0,9.0,,,,,,,
0.2634535293546483,RF,All_features,,,,,,,,,,,,,,47.0,,4.0,0.3,2.0,60.0
0.26345424451511545,Lasso,All_features,,,,,,,,,,,,,0.001,33.0,0.1,,,,
0.2634565624460076,NMF->RF,All_features,1.0,6.0,cd,,,,,5.0,0.5,3.0,30.0,4.0,,,,,,,
0.2634577287521377,NMF->RF,All_features,1.0,7.0,cd,,,,,5.0,0.3,2.0,50.0,5.0,,,,,,,
0.26346072717642777,RF,All_features,,,,,,,,,,,,,,36.0,,5.0,0.3,3.0,60.0
0.2634613680838739,NMF->RF,All_features,2.0,7.0,cd,,,,,4.0,0.5,3.0,30.0,8.0,,,,,,,
0.2634622319151224,Lasso,Theory_features,,,,,,,,,,,,,0.01,25.0,0.1,,,,
0.2634643453934351,NMF->RF,Theory_features,2.0,7.0,cd,,,,,5.0,0.5,2.0,30.0,41.0,,,,,,,
0.2634652869697841,RF,All_features,,,,,,,,,,,,,,3.0,,3.0,0.3,3.0,60.0
0.2634683361418762,NMF->RF,Theory_features,2.0,5.0,cd,,,,,4.0,0.3,2.0,50.0,31.0,,,,,,,
0.26347026475285024,RF,Theory_features,,,,,,,,,,,,,,8.0,,5.0,0.5,2.0,60.0
0.2634780879728986,NMF->RF,All_features,2.0,6.0,cd,,,,,5.0,0.5,2.0,30.0,14.0,,,,,,,
0.2634829518210717,NMF->RF,All_features,1.0,6.0,cd,,,,,5.0,0.5,2.0,30.0,16.0,,,,,,,
0.2634856126744487,NMF->RF,All_features,1.0,6.0,cd,,,,,5.0,0.3,2.0,30.0,32.0,,,,,,,
0.2634866622626603,RF,Theory_features,,,,,,,,,,,,,,10.0,,3.0,0.3,2.0,50.0
0.2634871364439825,NMF->RF,All_features,1.0,5.0,cd,,,,,5.0,0.3,3.0,30.0,18.0,,,,,,,
0.263487994035754,Lasso,All_features,,,,,,,,,,,,,0.01,10.0,0.01,,,,
0.2634907908599688,RF,All_features,,,,,,,,,,,,,,47.0,,3.0,0.5,2.0,60.0
0.2634908971016358,NMF->RF,All_features,1.0,7.0,cd,,,,,5.0,0.5,2.0,30.0,9.0,,,,,,,
0.2634913775026383,NMF->RF,All_features,1.0,5.0,cd,,,,,5.0,0.5,3.0,50.0,3.0,,,,,,,
0.2634935800595706,RF,All_features,,,,,,,,,,,,,,4.0,,3.0,0.5,2.0,60.0
0.26349502807699804,NMF->RF,All_features,2.0,6.0,cd,,,,,4.0,0.3,2.0,30.0,46.0,,,,,,,
0.2634950498811146,RF,All_features,,,,,,,,,,,,,,25.0,,3.0,0.3,2.0,60.0
0.2634978794426713,NMF->DT (MF),All_features,1.0,6.0,cd,4.0,4.0,2.0,0.5,,,,,,,,,,,,
0.2634985411096404,RF,All_features,,,,,,,,,,,,,,4.0,,3.0,0.3,2.0,50.0
0.2634991539796793,NMF->RF,All_features,1.0,6.0,cd,,,,,5.0,0.3,3.0,50.0,2.0,,,,,,,
0.2634996786943215,DT (MF),Theory_features,,,,,,,,,,,,,,40.0,,4.0,0.3,3.0,
0.26350187396047525,NMF->RF,All_features,2.0,6.0,cd,,,,,4.0,0.5,2.0,30.0,27.0,,,,,,,
0.263501892993916,NMF->RF,All_features,1.0,6.0,cd,,,,,5.0,0.5,2.0,50.0,6.0,,,,,,,
0.26350237535841176,Lasso,All_features,,,,,,,,,,,,,0.01,10.0,0.001,,,,
0.2635028418865973,Lasso,All_features,,,,,,,,,,,,,0.01,19.0,0.001,,,,
0.2635030603735847,RF,Theory_features,,,,,,,,,,,,,,5.0,,4.0,0.5,2.0,60.0
0.2635031168647667,NMF->DT (MF),All_features,2.0,7.0,cd,5.0,4.0,49.0,0.5,,,,,,,,,,,,
0.2635045489190189,NMF->RF,All_features,1.0,5.0,cd,,,,,5.0,0.5,2.0,50.0,24.0,,,,,,,
0.26350524553234816,RF,All_features,,,,,,,,,,,,,,46.0,,4.0,0.5,2.0,60.0
0.2635064521982937,Lasso,All_features,,,,,,,,,,,,,0.01,40.0,0.001,,,,
0.2635132594937825,NMF->RF,Theory_features,2.0,7.0,cd,,,,,5.0,0.5,2.0,50.0,39.0,,,,,,,
0.2635173001922355,NMF->RF,All_features,2.0,6.0,cd,,,,,5.0,0.5,2.0,50.0,50.0,,,,,,,
0.26351786371919483,NMF->RF,All_features,1.0,5.0,cd,,,,,5.0,0.3,2.0,50.0,39.0,,,,,,,
0.26351939709898736,Lasso,All_features,,,,,,,,,,,,,0.01,45.0,0.001,,,,
0.2635203041609881,RF,Theory_features,,,,,,,,,,,,,,34.0,,5.0,0.5,3.0,50.0
0.26352413547017234,Lasso,All_features,,,,,,,,,,,,,0.01,33.0,0.001,,,,
0.2635260088334496,RF,Theory_features,,,,,,,,,,,,,,46.0,,3.0,0.3,2.0,60.0
0.263532685664385,NMF->DT (MF),All_features,2.0,6.0,cd,3.0,4.0,9.0,0.7,,,,,,,,,,,,
0.2635328771987462,NMF->RF,All_features,2.0,7.0,cd,,,,,5.0,0.5,2.0,30.0,48.0,,,,,,,
0.2635343221506483,RF,Theory_features,,,,,,,,,,,,,,26.0,,3.0,0.5,3.0,60.0
0.2635357822340421,NMF->RF,All_features,2.0,6.0,cd,,,,,4.0,0.5,2.0,50.0,40.0,,,,,,,
0.2635361497416134,NMF->RF,All_features,1.0,5.0,cd,,,,,4.0,0.3,2.0,30.0,17.0,,,,,,,
0.2635391770885879,Lasso,All_features,,,,,,,,,,,,,0.01,5.0,0.01,,,,
0.2635394659232053,RF,Theory_features,,,,,,,,,,,,,,40.0,,5.0,0.3,3.0,50.0
0.2635398615160425,Lasso,All_features,,,,,,,,,,,,,0.01,42.0,0.001,,,,
0.2635400559451883,NMF->RF,All_features,1.0,6.0,cd,,,,,4.0,0.5,3.0,50.0,33.0,,,,,,,
0.2635412165997981,NMF->RF,All_features,1.0,5.0,cd,,,,,5.0,0.5,2.0,50.0,18.0,,,,,,,
0.2635424585793749,NMF->DT (MF),Theory_features,2.0,6.0,cd,4.0,4.0,32.0,0.7,,,,,,,,,,,,
0.2635447603522001,NMF->RF,All_features,2.0,5.0,cd,,,,,5.0,0.5,3.0,50.0,19.0,,,,,,,
0.2635463892590385,RF,Theory_features,,,,,,,,,,,,,,16.0,,3.0,0.3,2.0,60.0
0.2635469901665681,Lasso,All_features,,,,,,,,,,,,,0.01,4.0,0.01,,,,
0.2635471564119012,NMF->DT (MF),All_features,2.0,7.0,cd,3.0,4.0,26.0,0.5,,,,,,,,,,,,
0.2635487826594977,NMF->RF,All_features,1.0,6.0,cd,,,,,5.0,0.3,3.0,30.0,24.0,,,,,,,
0.26355453843928583,RF,All_features,,,,,,,,,,,,,,3.0,,5.0,0.3,2.0,60.0
0.2635549070501587,NMF->RF,Theory_features,2.0,7.0,cd,,,,,4.0,0.5,3.0,30.0,16.0,,,,,,,
0.26355508322107113,Lasso,All_features,,,,,,,,,,,,,0.01,36.0,0.01,,,,
0.2635568989414453,NMF->RF,All_features,2.0,6.0,cd,,,,,5.0,0.5,3.0,50.0,37.0,,,,,,,
0.2635590942713448,Lasso,All_features,,,,,,,,,,,,,0.01,21.0,0.001,,,,
0.263560312211351,NMF->RF,Theory_features,2.0,7.0,cd,,,,,5.0,0.5,3.0,50.0,16.0,,,,,,,
0.2635626258325485,RF,Theory_features,,,,,,,,,,,,,,8.0,,5.0,0.5,3.0,60.0
0.263564903536824,NMF->DT (MF),All_features,2.0,5.0,cd,4.0,3.0,8.0,0.7,,,,,,,,,,,,
0.2635652294290636,Lasso,All_features,,,,,,,,,,,,,0.01,27.0,0.001,,,,
0.2635663802274571,NMF->DT (MF),All_features,2.0,6.0,cd,5.0,3.0,20.0,0.7,,,,,,,,,,,,
0.2635690461530545,RF,Theory_features,,,,,,,,,,,,,,44.0,,4.0,0.3,2.0,60.0
0.2635702377019866,NMF->RF,All_features,1.0,5.0,cd,,,,,5.0,0.3,3.0,50.0,44.0,,,,,,,
0.2635718457767082,NMF->RF,All_features,1.0,7.0,cd,,,,,5.0,0.3,3.0,30.0,38.0,,,,,,,
0.2635732323972157,NMF->RF,All_features,2.0,6.0,cd,,,,,5.0,0.5,3.0,50.0,44.0,,,,,,,
0.26357406106432113,Lasso,All_features,,,,,,,,,,,,,0.01,15.0,0.01,,,,
0.2635741598802828,NMF->RF,All_features,2.0,6.0,cd,,,,,4.0,0.5,3.0,50.0,37.0,,,,,,,
0.2635777299665967,NMF->RF,All_features,2.0,5.0,cd,,,,,4.0,0.3,3.0,50.0,14.0,,,,,,,
0.2635792884050881,NMF->RF,Theory_features,2.0,7.0,cd,,,,,4.0,0.3,3.0,30.0,34.0,,,,,,,
0.2635793916976354,RF,Theory_features,,,,,,,,,,,,,,40.0,,4.0,0.3,2.0,50.0
0.2635797745622637,RF,Theory_features,,,,,,,,,,,,,,15.0,,5.0,0.5,2.0,50.0
0.2635825053926663,Lasso,All_features,,,,,,,,,,,,,0.01,45.0,0.01,,,,
0.26358537632692425,RF,All_features,,,,,,,,,,,,,,4.0,,5.0,0.5,2.0,50.0
0.2635857327902431,NMF->RF,All_features,2.0,5.0,cd,,,,,4.0,0.3,3.0,30.0,37.0,,,,,,,
0.2635873961232165,Lasso,All_features,,,,,,,,,,,,,0.01,23.0,0.01,,,,
0.2635875462101028,Lasso,All_features,,,,,,,,,,,,,0.01,2.0,0.001,,,,
0.2635883817446763,RF,All_features,,,,,,,,,,,,,,14.0,,4.0,0.3,2.0,50.0
0.263588979543277,NMF->RF,All_features,2.0,6.0,cd,,,,,5.0,0.3,3.0,50.0,30.0,,,,,,,
0.2635902260865288,RF,Theory_features,,,,,,,,,,,,,,14.0,,5.0,0.5,3.0,60.0
0.2635938596459999,NMF->RF,All_features,2.0,7.0,cd,,,,,5.0,0.3,3.0,30.0,8.0,,,,,,,
0.2635957469041395,RF,All_features,,,,,,,,,,,,,,23.0,,4.0,0.5,3.0,50.0
0.2635971906700487,NMF->RF,All_features,1.0,7.0,cd,,,,,4.0,0.5,2.0,30.0,21.0,,,,,,,
0.2636048299652724,NMF->RF,All_features,1.0,5.0,cd,,,,,5.0,0.3,2.0,30.0,44.0,,,,,,,
0.2636052169681527,NMF->RF,Theory_features,2.0,7.0,cd,,,,,5.0,0.5,3.0,30.0,24.0,,,,,,,
0.26360522414577625,NMF->RF,All_features,1.0,6.0,cd,,,,,4.0,0.5,3.0,50.0,46.0,,,,,,,
0.2636071117291616,RF,All_features,,,,,,,,,,,,,,35.0,,5.0,0.3,2.0,60.0
0.2636091924399269,Lasso,All_features,,,,,,,,,,,,,0.01,43.0,0.001,,,,
0.2636110678620524,RF,All_features,,,,,,,,,,,,,,40.0,,5.0,0.5,3.0,50.0
0.2636112604857644,NMF->RF,All_features,2.0,7.0,cd,,,,,5.0,0.5,2.0,30.0,10.0,,,,,,,
0.2636116290148228,NMF->RF,All_features,2.0,7.0,cd,,,,,5.0,0.3,2.0,50.0,44.0,,,,,,,
0.26361181981338994,RF,Theory_features,,,,,,,,,,,,,,37.0,,3.0,0.3,3.0,60.0
0.2636129436060759,NMF->DT (MF),All_features,2.0,5.0,cd,4.0,2.0,29.0,0.5,,,,,,,,,,,,
0.2636146133096535,NMF->RF,Theory_features,2.0,7.0,cd,,,,,4.0,0.3,3.0,30.0,20.0,,,,,,,
0.2636150218116293,NMF->DT (MF),All_features,2.0,6.0,cd,4.0,4.0,41.0,0.7,,,,,,,,,,,,
0.2636176244724422,NMF->RF,Theory_features,1.0,6.0,cd,,,,,5.0,0.3,2.0,50.0,17.0,,,,,,,
0.2636245501260417,RF,Theory_features,,,,,,,,,,,,,,35.0,,5.0,0.3,3.0,60.0
0.2636255644967965,NMF->DT (MF),All_features,1.0,6.0,cd,5.0,3.0,38.0,0.5,,,,,,,,,,,,
0.2636276810549465,RF,Theory_features,,,,,,,,,,,,,,45.0,,4.0,0.3,2.0,60.0
0.263627981675558,NMF->RF,All_features,2.0,5.0,cd,,,,,5.0,0.3,2.0,30.0,4.0,,,,,,,
0.26362919280904124,RF,Theory_features,,,,,,,,,,,,,,9.0,,4.0,0.3,2.0,60.0
0.26363250932557003,NMF->RF,All_features,2.0,5.0,cd,,,,,4.0,0.5,3.0,50.0,19.0,,,,,,,
0.2636333591749822,NMF->RF,All_features,1.0,5.0,cd,,,,,4.0,0.5,3.0,50.0,22.0,,,,,,,
0.2636334998175873,NMF->RF,All_features,2.0,5.0,cd,,,,,5.0,0.3,3.0,30.0,5.0,,,,,,,
0.2636337379569068,NMF->RF,All_features,1.0,5.0,cd,,,,,4.0,0.3,3.0,30.0,5.0,,,,,,,
0.2636345733318562,RF,All_features,,,,,,,,,,,,,,1.0,,4.0,0.3,3.0,60.0
0.26363603159549875,RF,Theory_features,,,,,,,,,,,,,,15.0,,3.0,0.5,2.0,60.0
0.2636366609784155,NMF->RF,All_features,2.0,6.0,cd,,,,,5.0,0.3,2.0,50.0,13.0,,,,,,,
0.2636375196487253,Lasso,All_features,,,,,,,,,,,,,0.01,17.0,0.001,,,,
0.26363915306997393,NMF->RF,All_features,2.0,6.0,cd,,,,,5.0,0.5,3.0,30.0,45.0,,,,,,,
0.2636429241049532,NMF->RF,All_features,2.0,7.0,cd,,,,,4.0,0.5,2.0,50.0,8.0,,,,,,,
0.2636432174651171,NMF->RF,All_features,2.0,6.0,cd,,,,,5.0,0.5,3.0,50.0,39.0,,,,,,,
0.2636440197994524,NMF->RF,All_features,2.0,5.0,cd,,,,,5.0,0.3,3.0,50.0,46.0,,,,,,,
0.2636452094955508,NMF->RF,Theory_features,2.0,6.0,cd,,,,,5.0,0.3,3.0,30.0,44.0,,,,,,,
0.26364549447648405,Lasso,All_features,,,,,,,,,,,,,0.01,26.0,0.001,,,,
0.2636462414740751,Lasso,All_features,,,,,,,,,,,,,0.01,28.0,0.001,,,,
0.2636473239816382,Lasso,All_features,,,,,,,,,,,,,0.01,50.0,0.001,,,,
0.263649030345117,RF,Theory_features,,,,,,,,,,,,,,11.0,,5.0,0.5,2.0,60.0
0.2636546523161861,NMF->RF,All_features,1.0,6.0,cd,,,,,4.0,0.5,3.0,50.0,6.0,,,,,,,
0.2636582065357761,NMF->DT (MF),All_features,1.0,6.0,cd,4.0,3.0,32.0,0.3,,,,,,,,,,,,
0.2636609286932665,NMF->RF,Theory_features,2.0,7.0,cd,,,,,4.0,0.3,3.0,30.0,41.0,,,,,,,
0.2636609940676077,NMF->DT (MF),All_features,1.0,7.0,cd,3.0,2.0,42.0,0.3,,,,,,,,,,,,
0.2636620989172321,RF,Theory_features,,,,,,,,,,,,,,12.0,,5.0,0.5,3.0,60.0
0.2636630060020902,RF,Theory_features,,,,,,,,,,,,,,39.0,,5.0,0.3,2.0,50.0
0.2636631388899138,NMF->RF,Theory_features,1.0,7.0,cd,,,,,5.0,0.3,3.0,30.0,26.0,,,,,,,
0.263664326501156,RF,All_features,,,,,,,,,,,,,,11.0,,4.0,0.5,3.0,50.0
0.2636643876251666,NMF->DT,All_features,1.0,7.0,cd,5.0,2.0,47.0,,,,,,,,,,,,,
0.26366660442628137,NMF->RF,All_features,2.0,5.0,cd,,,,,4.0,0.5,2.0,30.0,34.0,,,,,,,
0.2636676151706777,NMF->RF,Theory_features,1.0,6.0,cd,,,,,5.0,0.3,2.0,50.0,28.0,,,,,,,
0.2636693943108274,NMF->RF,All_features,1.0,6.0,cd,,,,,5.0,0.5,3.0,30.0,26.0,,,,,,,
0.2636730530477876,NMF->DT (MF),All_features,1.0,6.0,cd,4.0,2.0,25.0,0.7,,,,,,,,,,,,
0.2636731132441588,NMF->RF,All_features,1.0,5.0,cd,,,,,4.0,0.5,3.0,50.0,8.0,,,,,,,
0.263676888349828,RF,Theory_features,,,,,,,,,,,,,,33.0,,5.0,0.3,3.0,50.0
0.2636778147474565,NMF->RF,All_features,2.0,6.0,cd,,,,,5.0,0.5,3.0,50.0,42.0,,,,,,,
0.26367864704065724,NMF->RF,All_features,1.0,6.0,cd,,,,,4.0,0.5,3.0,30.0,22.0,,,,,,,
0.2636842028437369,NMF->DT,All_features,2.0,6.0,cd,5.0,2.0,13.0,,,,,,,,,,,,,
0.26368702088745805,NMF->RF,All_features,1.0,6.0,cd,,,,,4.0,0.3,2.0,50.0,12.0,,,,,,,
0.263687791354624,RF,All_features,,,,,,,,,,,,,,35.0,,3.0,0.3,2.0,60.0
0.2636889563665737,NMF->RF,All_features,1.0,6.0,cd,,,,,5.0,0.5,3.0,50.0,35.0,,,,,,,
0.2636918611171811,Lasso,All_features,,,,,,,,,,,,,0.01,24.0,0.001,,,,
0.2636934882337635,Lasso,All_features,,,,,,,,,,,,,0.01,3.0,0.001,,,,
0.263694638802828,RF,Theory_features,,,,,,,,,,,,,,12.0,,3.0,0.3,2.0,50.0
0.26369642982056496,RF,Theory_features,,,,,,,,,,,,,,50.0,,3.0,0.5,2.0,50.0
0.2636969535495521,Lasso,All_features,,,,,,,,,,,,,0.01,8.0,0.001,,,,
0.26369907465316844,Lasso,All_features,,,,,,,,,,,,,0.01,22.0,0.001,,,,
0.2636996562540471,Lasso,All_features,,,,,,,,,,,,,0.01,30.0,0.001,,,,
0.2637038050934634,RF,All_features,,,,,,,,,,,,,,40.0,,3.0,0.3,2.0,50.0
0.2637057430722492,NMF->RF,All_features,1.0,6.0,cd,,,,,5.0,0.3,2.0,50.0,33.0,,,,,,,
0.26370589831535823,NMF->RF,All_features,2.0,6.0,cd,,,,,4.0,0.5,3.0,50.0,31.0,,,,,,,
0.2637060067582215,RF,Theory_features,,,,,,,,,,,,,,15.0,,4.0,0.3,3.0,50.0
0.2637078041690375,Lasso,All_features,,,,,,,,,,,,,0.01,7.0,0.001,,,,
0.2637095075009482,RF,All_features,,,,,,,,,,,,,,9.0,,5.0,0.5,3.0,60.0
0.2637121067621204,NMF->RF,All_features,1.0,5.0,cd,,,,,5.0,0.5,2.0,50.0,43.0,,,,,,,
0.2637122899162857,NMF->RF,Theory_features,2.0,7.0,cd,,,,,4.0,0.5,3.0,50.0,47.0,,,,,,,
0.2637132865954714,RF,All_features,,,,,,,,,,,,,,9.0,,3.0,0.5,3.0,50.0
0.2637145169478809,Lasso,All_features,,,,,,,,,,,,,0.01,16.0,0.001,,,,
0.2637165421887925,NMF->RF,All_features,1.0,5.0,cd,,,,,4.0,0.5,3.0,50.0,24.0,,,,,,,
0.2637171179729081,NMF->RF,All_features,1.0,6.0,cd,,,,,5.0,0.5,3.0,30.0,31.0,,,,,,,
0.2637240923940998,RF,Theory_features,,,,,,,,,,,,,,40.0,,3.0,0.3,2.0,50.0
0.2637294318322767,NMF->RF,All_features,2.0,5.0,cd,,,,,4.0,0.5,2.0,30.0,26.0,,,,,,,
0.26373119186413396,NMF->RF,All_features,2.0,6.0,cd,,,,,4.0,0.5,3.0,50.0,49.0,,,,,,,
0.26373406145245176,Lasso,All_features,,,,,,,,,,,,,0.01,36.0,0.001,,,,
0.2637358950486945,NMF->RF,All_features,1.0,7.0,cd,,,,,4.0,0.5,3.0,50.0,14.0,,,,,,,
0.2637407215172461,NMF->RF,All_features,2.0,5.0,cd,,,,,4.0,0.5,3.0,50.0,35.0,,,,,,,
0.2637432966644909,RF,Theory_features,,,,,,,,,,,,,,33.0,,4.0,0.3,2.0,60.0
0.2637433096147457,NMF->RF,Theory_features,2.0,7.0,cd,,,,,4.0,0.3,2.0,30.0,4.0,,,,,,,
0.2637481534231509,Lasso,All_features,,,,,,,,,,,,,0.01,15.0,0.001,,,,
0.2637513985788901,Lasso,All_features,,,,,,,,,,,,,0.01,8.0,0.01,,,,
0.26375152530167023,Lasso,All_features,,,,,,,,,,,,,0.01,20.0,0.001,,,,
0.26375242828301576,RF,Theory_features,,,,,,,,,,,,,,20.0,,3.0,0.3,3.0,50.0
