,max_depth,max_features,min_samples_split,n_estimators,random_state
0.2623074249070071,3,0.5,3,50,5
0.2698777060638906,3,0.5,3,50,6
0.26755266437037023,3,0.5,3,50,7
0.26822834878475726,3,0.5,3,50,8
0.2637132865954714,3,0.5,3,50,9
0.2620166187942994,3,0.5,3,50,10
0.264924792540935,3,0.5,3,50,11
0.2607535012340193,3,0.5,3,50,12
0.2558220590864897,3,0.5,3,50,13
0.2571380143636905,3,0.5,3,50,15
0.26432997076754766,3,0.5,3,50,16
0.2655080053773478,3,0.5,3,50,18
0.25752961813647257,3,0.5,3,50,20
0.25646917561152427,3,0.5,3,50,24
0.26914870117958983,3,0.5,3,50,25
0.2660659176294778,3,0.5,3,50,26
0.2619454175380265,3,0.5,3,50,27
0.2645433232036951,3,0.5,3,50,28
0.2639162922051565,3,0.5,3,50,30
0.26231280832750536,3,0.5,3,50,31
0.26398393716600865,3,0.5,3,50,32
0.2582986391571954,3,0.5,3,50,33
0.26620423764037476,3,0.5,3,50,34
0.2618709295221437,3,0.5,3,50,35
0.25639058522636754,3,0.5,3,50,36
0.26146459222918905,3,0.5,3,50,37
0.26978271752552674,3,0.5,3,50,39
0.2638370955527168,3,0.5,3,50,40
0.2663171929612275,3,0.5,3,50,41
0.2602248257154325,3,0.5,3,50,43
0.2681231051928482,3,0.5,3,50,44
0.25988946752152053,3,0.5,3,50,46
0.26672058694654166,3,0.5,3,50,47
0.26423487731500117,3,0.5,3,50,49
0.26911339028689174,3,0.5,3,50,50
0.2678627826541812,3,0.5,3,60,1
0.2599513041316098,3,0.5,3,60,2
0.2629860262430593,3,0.5,3,60,4
0.2640950382980238,3,0.5,3,60,5
0.26841031156760986,3,0.5,3,60,6
0.2657946638165414,3,0.5,3,60,8
0.26608608717537824,3,0.5,3,60,9
0.2623759670436788,3,0.5,3,60,10
0.2651077825662122,3,0.5,3,60,11
0.2592577431933013,3,0.5,3,60,12
0.2576445916210508,3,0.5,3,60,13
0.2569755184222301,3,0.5,3,60,15
0.26400951904404596,3,0.5,3,60,16
0.2670669360222657,3,0.5,3,60,17
0.2652200281255241,3,0.5,3,60,18
0.25721896140760975,3,0.5,3,60,20
0.2546174254792025,3,0.5,3,60,24
0.2656241550211935,3,0.5,3,60,25
0.2677481041095715,3,0.5,3,60,26
0.26227681780813855,3,0.5,3,60,27
0.2632384049524438,3,0.5,3,60,28
0.26232929446983744,3,0.5,3,60,30
0.2603531252135902,3,0.5,3,60,31
0.2611805504286365,3,0.5,3,60,32
0.25613201084132176,3,0.5,3,60,33
0.2657641249680624,3,0.5,3,60,34
0.2640637805545215,3,0.5,3,60,35
0.2603580249751155,3,0.5,3,60,36
0.2594402884305585,3,0.5,3,60,37
0.2657277283026861,3,0.5,3,60,38
0.26691947403800276,3,0.5,3,60,39
0.26512868202800083,3,0.5,3,60,40
0.268785265065155,3,0.5,3,60,41
0.2689564334327365,3,0.5,3,60,42
0.25774395378010295,3,0.5,3,60,43
0.26313863315293423,3,0.5,3,60,44
0.2605643139811916,3,0.5,3,60,46
0.2626411240047894,3,0.5,3,60,47
0.2610107504107502,3,0.5,3,60,49
0.26581414938032105,3,0.5,3,60,50
0.26151575779731745,4,0.3,2,50,1
0.26248418742535284,4,0.3,2,50,2
0.26568271066562427,4,0.3,2,50,3
0.26441364915311066,4,0.3,2,50,4
0.25276117191943204,4,0.3,2,50,5
0.2592725944962259,4,0.3,2,50,6
0.26725297737819675,4,0.3,2,50,7
0.26005797716295537,4,0.3,2,50,8
0.26010305804740214,4,0.3,2,50,9
0.25330182011593205,4,0.3,2,50,10
0.25664179524579117,4,0.3,2,50,11
0.25991966850449294,4,0.3,2,50,12
0.2548415772234197,4,0.3,2,50,13
0.2635883817446763,4,0.3,2,50,14
0.2664384321771388,4,0.3,2,50,15
0.262683014995207,4,0.3,2,50,16
0.26790935643579517,4,0.3,2,50,17
0.2628999209380911,4,0.3,2,50,18
0.2668768860242559,4,0.3,2,50,19
0.24997204012300714,4,0.3,2,50,20
0.26651183813456747,4,0.3,2,50,22
0.26590462348703164,4,0.3,2,50,23
0.24863034675213147,4,0.3,2,50,24
0.2669453447661257,4,0.3,2,50,25
0.25675118149866755,4,0.3,2,50,26
0.2547298127827585,4,0.3,2,50,27
0.25986899315750756,4,0.3,2,50,28
0.26002330788755373,4,0.3,2,50,29
0.25933012229709224,4,0.3,2,50,30
0.2563267546585027,4,0.3,2,50,31
0.26643337056604327,4,0.3,2,50,32
0.2609006989937067,4,0.3,2,50,33
0.2606435298991726,4,0.3,2,50,34
0.25466261801457724,4,0.3,2,50,35
0.26813592299346894,4,0.3,2,50,36
0.25675935343229184,4,0.3,2,50,37
0.2654079643708948,4,0.3,2,50,38
0.2575456304783457,4,0.3,2,50,40
0.26472395643579505,4,0.3,2,50,41
0.26977123757092075,4,0.3,2,50,42
0.24878071408358826,4,0.3,2,50,43
0.26268728975812805,4,0.3,2,50,44
0.2686686398682711,4,0.3,2,50,45
0.26037205510985095,4,0.3,2,50,46
0.26691956618781737,4,0.3,2,50,47
0.25185666382079147,4,0.3,2,50,48
0.26038959763608194,4,0.3,2,50,49
0.25716790344641144,4,0.3,2,50,50
0.26243998015056064,4,0.3,2,60,1
0.2596257084121005,4,0.3,2,60,2
0.2642963809361469,4,0.3,2,60,3
0.2665997558666452,4,0.3,2,60,4
0.25433021721739857,4,0.3,2,60,5
0.25838503169601196,4,0.3,2,60,6
0.26783958279828673,4,0.3,2,60,7
0.25792055412597087,4,0.3,2,60,8
0.26265450998703943,4,0.3,2,60,9
0.2511608900743277,4,0.3,2,60,10
0.2565776661073167,4,0.3,2,60,11
0.2550966981768255,4,0.3,2,60,12
0.2535009714815844,4,0.3,2,60,13
0.26078957436822753,4,0.3,2,60,14
0.26765728427213714,4,0.3,2,60,15
0.2604519845475581,4,0.3,2,60,16
0.2671670018894919,4,0.3,2,60,17
0.258385487527834,4,0.3,2,60,18
0.2663452087946736,4,0.3,2,60,19
0.2508916329186234,4,0.3,2,60,20
0.26536367349750256,4,0.3,2,60,22
0.26271854430507147,4,0.3,2,60,23
0.249383633985086,4,0.3,2,60,24
0.2657856779829279,4,0.3,2,60,25
0.25589377629987803,4,0.3,2,60,26
0.252339678064775,4,0.3,2,60,27
0.2590482603273717,4,0.3,2,60,28
0.26073804952335056,4,0.3,2,60,29
0.26187624384185276,4,0.3,2,60,30
0.2562742234405542,4,0.3,2,60,31
0.2655388294964233,4,0.3,2,60,32
0.2609037055297811,4,0.3,2,60,33
0.2601121546872885,4,0.3,2,60,34
0.25918113708817914,4,0.3,2,60,35
0.2661214336659048,4,0.3,2,60,36
0.25550045093162604,4,0.3,2,60,37
0.2625789112181538,4,0.3,2,60,38
0.26907751574890276,4,0.3,2,60,39
0.25774319055980033,4,0.3,2,60,40
0.2648669334473053,4,0.3,2,60,41
0.2685245131914766,4,0.3,2,60,42
0.25428392329001703,4,0.3,2,60,43
0.25992319586339974,4,0.3,2,60,44
0.26620222834953305,4,0.3,2,60,45
0.2601304709714595,4,0.3,2,60,46
0.2634535293546483,4,0.3,2,60,47
0.2498696515753808,4,0.3,2,60,48
0.25889609098193334,4,0.3,2,60,49
0.2564080149496371,4,0.3,2,60,50
0.2630793300773176,4,0.3,3,50,1
0.258086505189556,4,0.3,3,50,2
0.2567624433411556,4,0.3,3,50,3
0.261637964734,4,0.3,3,50,4
0.25291323897787804,4,0.3,3,50,5
0.25750193082781975,4,0.3,3,50,6
0.26657530283214736,4,0.3,3,50,7
0.2652638347709449,4,0.3,3,50,8
0.26130220767435575,4,0.3,3,50,9
0.2517377485987018,4,0.3,3,50,10
0.2608958998107651,4,0.3,3,50,11
0.2592234842980101,4,0.3,3,50,12
0.25571916510257314,4,0.3,3,50,13
0.2650793689640902,4,0.3,3,50,14
0.2610447501443403,4,0.3,3,50,15
0.263924703401475,4,0.3,3,50,16
0.265563352658436,4,0.3,3,50,17
0.2622977052135225,4,0.3,3,50,18
0.24861122605090422,4,0.3,3,50,20
0.26278525302605565,4,0.3,3,50,22
0.2665448933540758,4,0.3,3,50,23
0.2511766146335342,4,0.3,3,50,24
0.26170589931163085,4,0.3,3,50,25
0.2601728157804604,4,0.3,3,50,26
0.25710224948354815,4,0.3,3,50,27
0.25989838719134134,4,0.3,3,50,28
0.26684888596735973,4,0.3,3,50,29
0.2575967621581087,4,0.3,3,50,30
0.2510275124282642,4,0.3,3,50,31
0.2664576803187329,4,0.3,3,50,32
0.25646374086387896,4,0.3,3,50,33
0.25645583153132095,4,0.3,3,50,34
0.25804928161876567,4,0.3,3,50,35
0.2657497059988456,4,0.3,3,50,36
0.25902142555271007,4,0.3,3,50,37
0.2591650106218385,4,0.3,3,50,40
0.2699222809483088,4,0.3,3,50,42
0.2460989986750619,4,0.3,3,50,43
0.2577606760086109,4,0.3,3,50,44
0.25935287505283205,4,0.3,3,50,46
0.26296044401066276,4,0.3,3,50,47
0.25717308476751843,4,0.3,3,50,48
0.2503644211619168,4,0.3,3,50,49
0.25918190930894475,4,0.3,3,50,50
0.2636345733318562,4,0.3,3,60,1
0.25497036702344117,4,0.3,3,60,2
0.25750373069026644,4,0.3,3,60,3
0.2609922967532,4,0.3,3,60,4
0.2536262172798382,4,0.3,3,60,5
0.2536183996244228,4,0.3,3,60,6
0.2695089250550106,4,0.3,3,60,7
0.2628359880774219,4,0.3,3,60,8
0.2622744720284509,4,0.3,3,60,9
0.25071127757451833,4,0.3,3,60,10
0.25852410033698875,4,0.3,3,60,11
0.25354881636921955,4,0.3,3,60,12
0.25563085430883153,4,0.3,3,60,13
0.2625759335764675,4,0.3,3,60,14
0.2633195350378161,4,0.3,3,60,15
0.26114173479935204,4,0.3,3,60,16
0.26385432737560327,4,0.3,3,60,17
0.25978877895740554,4,0.3,3,60,18
0.26829856527344376,4,0.3,3,60,19
0.25077905707173787,4,0.3,3,60,20
0.26132626475335086,4,0.3,3,60,22
0.26278759108952526,4,0.3,3,60,23
0.25160007561480024,4,0.3,3,60,24
0.2618469942179984,4,0.3,3,60,25
0.25679996429254776,4,0.3,3,60,26
0.2540768188320115,4,0.3,3,60,27
0.2621437178333047,4,0.3,3,60,28
0.2655074907426426,4,0.3,3,60,29
0.2576250744650009,4,0.3,3,60,30
0.250729284380016,4,0.3,3,60,31
0.26504457359715144,4,0.3,3,60,32
0.2574877856721692,4,0.3,3,60,33
0.25622472491642434,4,0.3,3,60,34
0.26091150796737644,4,0.3,3,60,35
0.26754320635163814,4,0.3,3,60,36
0.257688321864598,4,0.3,3,60,37
0.2668581747653211,4,0.3,3,60,38
0.26744382952051515,4,0.3,3,60,39
0.25850224893544405,4,0.3,3,60,40
0.26607431494804873,4,0.3,3,60,42
0.25225418481763345,4,0.3,3,60,43
0.2557695445516152,4,0.3,3,60,44
0.2690482966638789,4,0.3,3,60,45
0.25972304206373276,4,0.3,3,60,46
0.25882550856857256,4,0.3,3,60,47
0.25465216494501647,4,0.3,3,60,48
0.24875805971674003,4,0.3,3,60,49
0.2579525755866697,4,0.3,3,60,50
0.2624161327220227,4,0.5,2,50,2
0.26868962401449803,4,0.5,2,50,3
0.25640537176451533,4,0.5,2,50,4
0.2590357192648317,4,0.5,2,50,5
0.2645486913744678,4,0.5,2,50,6
0.2696227398671147,4,0.5,2,50,8
0.2597348455877998,4,0.5,2,50,9
0.25783592788926324,4,0.5,2,50,10
0.2605626225690861,4,0.5,2,50,11
0.25104579743154015,4,0.5,2,50,12
0.2554965745399515,4,0.5,2,50,13
0.2535076054991879,4,0.5,2,50,15
0.2606083584723513,4,0.5,2,50,16
0.26646710988839406,4,0.5,2,50,18
0.2632672102396174,4,0.5,2,50,20
0.262996222388881,4,0.5,2,50,23
0.25379153017796907,4,0.5,2,50,24
0.2633858987837275,4,0.5,2,50,25
0.2673323252495917,4,0.5,2,50,26
0.26290205066082944,4,0.5,2,50,27
0.2656618073905122,4,0.5,2,50,28
0.26779546719937475,4,0.5,2,50,30
0.2569727590294457,4,0.5,2,50,31
0.2662216018747945,4,0.5,2,50,32
0.2524481340348349,4,0.5,2,50,33
0.2616585557233766,4,0.5,2,50,35
0.2549291548634848,4,0.5,2,50,36
0.2625147022001939,4,0.5,2,50,37
0.26573094631041333,4,0.5,2,50,38
0.25933105931254824,4,0.5,2,50,40
0.2651313152431972,4,0.5,2,50,41
0.2563206208602397,4,0.5,2,50,43
0.2629909225584656,4,0.5,2,50,44
0.26850017358017936,4,0.5,2,50,45
0.2652683075765854,4,0.5,2,50,46
0.2648816391425709,4,0.5,2,50,47
0.2643608426219751,4,0.5,2,50,48
0.2655836696890777,4,0.5,2,50,49
0.2617713590554644,4,0.5,2,50,50
0.2589605533163601,4,0.5,2,60,2
0.26664561703460227,4,0.5,2,60,3
0.25851611009288167,4,0.5,2,60,4
0.2610848830496481,4,0.5,2,60,5
0.2620537247392493,4,0.5,2,60,6
0.26536625260909985,4,0.5,2,60,8
0.2625522003488418,4,0.5,2,60,9
0.25880451742343047,4,0.5,2,60,10
0.26263437920532656,4,0.5,2,60,11
0.2505673172613786,4,0.5,2,60,12
0.25778355893848487,4,0.5,2,60,13
0.2663622333193816,4,0.5,2,60,14
0.2559852552686372,4,0.5,2,60,15
0.2630531845492718,4,0.5,2,60,16
0.2670257616013623,4,0.5,2,60,17
0.26470347999945326,4,0.5,2,60,18
0.2617898310794027,4,0.5,2,60,20
0.2606165097298268,4,0.5,2,60,23
0.25465043734785453,4,0.5,2,60,24
0.26171928400610056,4,0.5,2,60,25
0.2678729958882764,4,0.5,2,60,26
0.26051764481871736,4,0.5,2,60,27
0.26477283479613833,4,0.5,2,60,28
0.26783903828632377,4,0.5,2,60,30
0.25554224586014007,4,0.5,2,60,31
0.26477694221592557,4,0.5,2,60,32
0.25263720386193683,4,0.5,2,60,33
0.2697130839662715,4,0.5,2,60,34
0.26343633683113926,4,0.5,2,60,35
0.25880225465073514,4,0.5,2,60,36
0.2584774445788858,4,0.5,2,60,37
0.2622638089471418,4,0.5,2,60,38
0.26648949051177634,4,0.5,2,60,39
0.26075894343138456,4,0.5,2,60,40
0.26746212731026814,4,0.5,2,60,41
0.2691044909467472,4,0.5,2,60,42
0.25339802307427517,4,0.5,2,60,43
0.25842569096717594,4,0.5,2,60,44
0.26350524553234816,4,0.5,2,60,46
0.2621105254237304,4,0.5,2,60,47
0.2614808262550698,4,0.5,2,60,48
0.2614531746623772,4,0.5,2,60,49
0.2597676892269625,4,0.5,2,60,50
0.2655710173950981,4,0.5,3,50,2
0.2680894053801971,4,0.5,3,50,3
0.2570913949593548,4,0.5,3,50,4
0.2592554818985111,4,0.5,3,50,5
0.26483118522141375,4,0.5,3,50,6
0.2663389220373505,4,0.5,3,50,7
0.26905641989382534,4,0.5,3,50,8
0.25565679779507827,4,0.5,3,50,9
0.2592266006913805,4,0.5,3,50,10
0.263664326501156,4,0.5,3,50,11
0.2550998842591123,4,0.5,3,50,12
0.2598493735893094,4,0.5,3,50,13
0.2664784426373363,4,0.5,3,50,14
0.25441346808555276,4,0.5,3,50,15
0.26378779299129346,4,0.5,3,50,16
0.26406476035784215,4,0.5,3,50,18
0.25490898518205213,4,0.5,3,50,20
0.26905196532065634,4,0.5,3,50,22
0.2635957469041395,4,0.5,3,50,23
0.253751928532649,4,0.5,3,50,24
0.2634351648565244,4,0.5,3,50,25
0.2644876100473652,4,0.5,3,50,26
0.2576520730828494,4,0.5,3,50,27
0.2657464659861819,4,0.5,3,50,28
0.26420427450059436,4,0.5,3,50,30
0.25341926512163565,4,0.5,3,50,31
0.2616272679252318,4,0.5,3,50,32
0.2540279483892694,4,0.5,3,50,33
0.2579768354689789,4,0.5,3,50,35
0.25174604745054535,4,0.5,3,50,36
0.2584033866774067,4,0.5,3,50,37
0.26777550962157787,4,0.5,3,50,38
0.2611337259508422,4,0.5,3,50,40
0.26392947456491195,4,0.5,3,50,41
0.2594954446532595,4,0.5,3,50,43
0.264647318991075,4,0.5,3,50,44
0.2686000583349286,4,0.5,3,50,45
0.2627128733984779,4,0.5,3,50,46
0.2655538870068984,4,0.5,3,50,47
0.2637770380484767,4,0.5,3,50,48
0.26302957467832905,4,0.5,3,50,49
0.261888333038259,4,0.5,3,50,50
0.2603075362987233,4,0.5,3,60,2
0.2672971039844822,4,0.5,3,60,3
